,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
Calvin de Haan 2022,Calvin de Haan,2022,D,30.399,73,195,33.0,74.0,34.0,62,69,0.0904,0.1182,0.1178,0.2244,0.0795,-0.05819999999999999
Calvin de Haan 2023,Calvin de Haan,2023,D,31.399,73,195,74.0,34.0,62.0,69,53,0.1182,0.1178,0.2244,0.0795,0.0154,-0.11957500000000001
Dmitry Kulikov 2011,Dmitry Kulikov,2011,D,19.924,73,201,,,,68,72,,,,2.7799,2.6109,-0.16900000000000004
Dmitry Kulikov 2012,Dmitry Kulikov,2012,D,20.923,73,201,,,68.0,72,58,,,2.7799,2.6109,2.8129,0.11749999999999972
Dmitry Kulikov 2013,Dmitry Kulikov,2013,D,21.925,73,201,,68.0,72.0,58,58,,2.7799,2.6109,2.8129,2.4064,-0.3281666666666667
Dmitry Kulikov 2014,Dmitry Kulikov,2014,D,22.925,73,201,68.0,72.0,58.0,58,81,2.7799,2.6109,2.8129,2.4064,2.3907,-0.261825
Dmitry Kulikov 2015,Dmitry Kulikov,2015,D,23.924,73,201,72.0,58.0,58.0,81,73,2.6109,2.8129,2.4064,2.3907,1.4863,-1.0689250000000001
Dmitry Kulikov 2016,Dmitry Kulikov,2016,D,24.923,73,201,58.0,58.0,81.0,73,74,2.8129,2.4064,2.3907,1.4863,1.407,-0.8670749999999998
Dmitry Kulikov 2017,Dmitry Kulikov,2017,D,25.925,73,201,58.0,81.0,73.0,74,47,2.4064,2.3907,1.4863,1.407,0.8723,-1.0503
Dmitry Kulikov 2018,Dmitry Kulikov,2018,D,26.925,73,201,81.0,73.0,74.0,47,62,2.3907,1.4863,1.407,0.8723,0.079,-1.460075
Dmitry Kulikov 2019,Dmitry Kulikov,2019,D,27.924,73,201,73.0,74.0,47.0,62,57,1.4863,1.407,0.8723,0.079,0.0518,-0.90935
Dmitry Kulikov 2020,Dmitry Kulikov,2020,D,28.923,73,201,74.0,47.0,62.0,57,60,1.407,0.8723,0.079,0.0518,0.1536,-0.448925
Dmitry Kulikov 2021,Dmitry Kulikov,2021,D,29.926,73,201,47.0,62.0,57.0,60,70,0.8723,0.079,0.0518,0.1536,0.0497,-0.23947499999999997
Dmitry Kulikov 2022,Dmitry Kulikov,2022,D,30.925,73,201,62.0,57.0,60.0,70,80,0.079,0.0518,0.1536,0.0497,0.1721,0.088575
Dmitry Kulikov 2023,Dmitry Kulikov,2023,D,31.924,73,201,57.0,60.0,70.0,80,67,0.0518,0.1536,0.0497,0.1721,0.0542,-0.052599999999999994
Nick Leddy 2012,Nick Leddy,2012,D,20.534,72,205,,,,46,82,,,,0.2043,2.1289,1.9245999999999999
Nick Leddy 2013,Nick Leddy,2013,D,21.537,72,205,,,46.0,82,82,,,0.2043,2.1289,2.6306,1.464
Nick Leddy 2014,Nick Leddy,2014,D,22.536,72,205,,46.0,82.0,82,82,,0.2043,2.1289,2.6306,1.9988,0.34420000000000006
Nick Leddy 2015,Nick Leddy,2015,D,23.535,72,205,46.0,82.0,82.0,82,78,0.2043,2.1289,2.6306,1.9988,2.4534,0.71275
Nick Leddy 2016,Nick Leddy,2016,D,24.535,72,205,82.0,82.0,82.0,78,81,2.1289,2.6306,1.9988,2.4534,2.7593,0.4563750000000004
Nick Leddy 2017,Nick Leddy,2017,D,25.537,72,205,82.0,82.0,78.0,81,81,2.6306,1.9988,2.4534,2.7593,3.0963,0.6357749999999998
Nick Leddy 2018,Nick Leddy,2018,D,26.536,72,205,82.0,78.0,81.0,81,80,1.9988,2.4534,2.7593,3.0963,3.2675,0.69055
Nick Leddy 2019,Nick Leddy,2019,D,27.535,72,205,78.0,81.0,81.0,80,82,2.4534,2.7593,3.0963,3.2675,2.8396,-0.054524999999999935
Nick Leddy 2020,Nick Leddy,2020,D,28.535,72,205,81.0,81.0,80.0,82,70,2.7593,3.0963,3.2675,2.8396,1.1789,-1.811775
Nick Leddy 2021,Nick Leddy,2021,D,29.537,72,205,81.0,80.0,82.0,70,82,3.0963,3.2675,2.8396,1.1789,2.2188,-0.3767750000000003
Nick Leddy 2022,Nick Leddy,2022,D,30.536,72,205,80.0,82.0,70.0,82,75,3.2675,2.8396,1.1789,2.2188,1.8376,-0.5386
Nick Leddy 2023,Nick Leddy,2023,D,31.535,72,205,82.0,70.0,82.0,75,78,2.8396,1.1789,2.2188,1.8376,0.4353,-1.5834249999999999
Brayden McNabb 2016,Brayden McNabb,2016,D,24.693,76,215,25.0,,12.0,71,81,0.472,,1.9333,1.0775,0.2947,-0.8662333333333334
Brayden McNabb 2017,Brayden McNabb,2017,D,25.695,76,215,,12.0,71.0,81,49,,1.9333,1.0775,0.2947,0.0721,-1.0297333333333332
Brayden McNabb 2018,Brayden McNabb,2018,D,26.695,76,215,12.0,71.0,81.0,49,76,1.9333,1.0775,0.2947,0.0721,0.0825,-0.7619
Brayden McNabb 2019,Brayden McNabb,2019,D,27.694,76,215,71.0,81.0,49.0,76,81,1.0775,0.2947,0.0721,0.0825,0.0457,-0.33599999999999997
Brayden McNabb 2020,Brayden McNabb,2020,D,28.693,76,215,81.0,49.0,76.0,81,83,0.2947,0.0721,0.0825,0.0457,0.0718,-0.051949999999999996
Brayden McNabb 2021,Brayden McNabb,2021,D,29.696,76,215,49.0,76.0,81.0,83,60,0.0721,0.0825,0.0457,0.0718,0.0199,-0.048125
Brayden McNabb 2022,Brayden McNabb,2022,D,30.695,76,215,76.0,81.0,83.0,60,69,0.0825,0.0457,0.0718,0.0199,0.0415,-0.013475
Brayden McNabb 2023,Brayden McNabb,2023,D,31.694,76,215,81.0,83.0,60.0,69,82,0.0457,0.0718,0.0199,0.0415,0.0417,-0.003025
Tyson Barrie 2014,Tyson Barrie,2014,D,22.185,71,197,,,10.0,54,64,,,1.1667,2.6354,2.7945,0.8934500000000001
Tyson Barrie 2015,Tyson Barrie,2015,D,23.185,71,197,,10.0,54.0,64,80,,1.1667,2.6354,2.7945,2.9937,0.7948333333333331
Tyson Barrie 2016,Tyson Barrie,2016,D,24.184,71,197,10.0,54.0,64.0,80,78,1.1667,2.6354,2.7945,2.9937,3.1333,0.735725
Tyson Barrie 2017,Tyson Barrie,2017,D,25.186,71,197,54.0,64.0,80.0,78,74,2.6354,2.7945,2.9937,3.1333,3.0768,0.18757499999999983
Tyson Barrie 2018,Tyson Barrie,2018,D,26.186,71,197,64.0,80.0,78.0,74,68,2.7945,2.9937,3.1333,3.0768,3.7216,0.7220249999999999
Tyson Barrie 2019,Tyson Barrie,2019,D,27.185,71,197,80.0,78.0,74.0,68,78,2.9937,3.1333,3.0768,3.7216,4.0417,0.8103499999999997
Tyson Barrie 2020,Tyson Barrie,2020,D,28.184,71,197,78.0,74.0,68.0,78,82,3.1333,3.0768,3.7216,4.0417,2.7169,-0.7764500000000001
Tyson Barrie 2021,Tyson Barrie,2021,D,29.186,71,197,74.0,68.0,78.0,82,82,3.0768,3.7216,4.0417,2.7169,3.4759,0.08665000000000056
Tyson Barrie 2022,Tyson Barrie,2022,D,30.186,71,197,68.0,78.0,82.0,82,73,3.7216,4.0417,2.7169,3.4759,2.8596,-0.6294249999999999
Tyson Barrie 2023,Tyson Barrie,2023,D,31.185,71,197,78.0,82.0,82.0,73,85,4.0417,2.7169,3.4759,2.8596,3.0855,-0.18802499999999966
Dmitry Orlov 2017,Dmitry Orlov,2017,D,25.194,71,214,8.0,54.0,,82,82,0.82,0.2259,,0.5321,1.1388,0.6128
Dmitry Orlov 2018,Dmitry Orlov,2018,D,26.194,71,214,54.0,,82.0,82,82,0.2259,,0.5321,1.1388,1.177,0.5447333333333334
Dmitry Orlov 2019,Dmitry Orlov,2019,D,27.193,71,214,,82.0,82.0,82,82,,0.5321,1.1388,1.177,0.8167,-0.13260000000000005
Dmitry Orlov 2020,Dmitry Orlov,2020,D,28.192,71,214,82.0,82.0,82.0,82,81,0.5321,1.1388,1.177,0.8167,1.3918,0.4756499999999999
Dmitry Orlov 2021,Dmitry Orlov,2021,D,29.195,71,214,82.0,82.0,82.0,81,74,1.1388,1.177,0.8167,1.3918,0.7408,-0.39027500000000004
Dmitry Orlov 2022,Dmitry Orlov,2022,D,30.194,71,214,82.0,82.0,81.0,74,76,1.177,0.8167,1.3918,0.7408,0.975,-0.05657499999999993
Dmitry Orlov 2023,Dmitry Orlov,2023,D,31.193,71,214,82.0,81.0,74.0,76,66,0.8167,1.3918,0.7408,0.975,1.4934,0.5123250000000001
Brian Dumoulin 2017,Brian Dumoulin,2017,D,25.071,76,207,,6.0,8.0,79,70,,2.5,0.2833,0.4557,0.5255,-0.5541666666666668
Brian Dumoulin 2018,Brian Dumoulin,2018,D,26.071,76,207,6.0,8.0,79.0,70,80,2.5,0.2833,0.4557,0.5255,0.2369,-0.704225
Brian Dumoulin 2019,Brian Dumoulin,2019,D,27.07,76,207,8.0,79.0,70.0,80,76,0.2833,0.4557,0.5255,0.2369,0.1592,-0.21614999999999995
Brian Dumoulin 2022,Brian Dumoulin,2022,D,30.071,76,207,80.0,76.0,33.0,60,76,0.2369,0.1592,0.6571,0.1354,0.105,-0.19215000000000004
Brian Dumoulin 2023,Brian Dumoulin,2023,D,31.07,76,207,76.0,33.0,60.0,76,82,0.1592,0.6571,0.1354,0.105,0.0565,-0.207675
Mattias Ekholm 2015,Mattias Ekholm,2015,D,24.357,76,215,,2.0,1.0,62,80,,0.5583,1.05,0.2132,0.6219,0.014733333333333376
Mattias Ekholm 2016,Mattias Ekholm,2016,D,25.356,76,215,2.0,1.0,62.0,80,82,0.5583,1.05,0.2132,0.6219,1.136,0.5251499999999999
Mattias Ekholm 2017,Mattias Ekholm,2017,D,26.358,76,215,1.0,62.0,80.0,82,82,1.05,0.2132,0.6219,1.136,1.4358,0.6805249999999999
Mattias Ekholm 2018,Mattias Ekholm,2018,D,27.357,76,215,62.0,80.0,82.0,82,81,0.2132,0.6219,1.136,1.4358,1.8716,1.0198749999999999
Mattias Ekholm 2019,Mattias Ekholm,2019,D,28.357,76,215,80.0,82.0,82.0,81,80,0.6219,1.136,1.4358,1.8716,1.374,0.10767500000000019
Mattias Ekholm 2020,Mattias Ekholm,2020,D,29.356,76,215,82.0,82.0,81.0,80,80,1.136,1.4358,1.8716,1.374,1.374,-0.08034999999999992
Mattias Ekholm 2021,Mattias Ekholm,2021,D,30.358,76,215,82.0,81.0,80.0,80,68,1.4358,1.8716,1.374,1.374,1.6074,0.0935499999999998
Mattias Ekholm 2022,Mattias Ekholm,2022,D,31.357,76,215,81.0,80.0,80.0,68,76,1.8716,1.374,1.374,1.6074,1.557,0.00024999999999986144
Mattias Ekholm 2023,Mattias Ekholm,2023,D,32.357,76,215,80.0,80.0,68.0,76,78,1.374,1.374,1.6074,1.557,1.2673,-0.21079999999999988
Chris Wideman 2017,Chris Wideman,2017,D,26.733,70,181,,,,64,76,,,,0.6245,1.53,0.9055
Chris Wideman 2023,Chris Wideman,2023,D,32.732,70,181,25.0,,,64,46,2.1453,,,2.4901,1.2442,-1.0735000000000003
David Savard 2015,David Savard,2015,D,23.943,73,235,,31.0,6.0,70,82,,2.3328,0.0833,0.5988,1.9407,0.9357333333333333
David Savard 2016,David Savard,2016,D,24.943,73,235,31.0,6.0,70.0,82,65,2.3328,0.0833,0.5988,1.9407,2.1374,0.8984999999999999
David Savard 2017,David Savard,2017,D,25.945,73,235,6.0,70.0,82.0,65,74,0.0833,0.5988,1.9407,2.1374,0.2266,-0.96345
David Savard 2018,David Savard,2018,D,26.944,73,235,70.0,82.0,65.0,74,81,0.5988,1.9407,2.1374,0.2266,0.1829,-1.042975
David Savard 2019,David Savard,2019,D,27.943,73,235,82.0,65.0,74.0,81,82,1.9407,2.1374,0.2266,0.1829,0.0846,-1.0373
David Savard 2020,David Savard,2020,D,28.943,73,235,65.0,74.0,81.0,82,80,2.1374,0.2266,0.1829,0.0846,0.2211,-0.436775
David Savard 2021,David Savard,2021,D,29.945,73,235,74.0,81.0,82.0,80,79,0.2266,0.1829,0.0846,0.2211,0.1423,-0.03649999999999998
David Savard 2022,David Savard,2022,D,30.944,73,235,81.0,82.0,80.0,79,62,0.1829,0.0846,0.2211,0.1423,0.0597,-0.098025
David Savard 2023,David Savard,2023,D,31.943,73,235,82.0,80.0,79.0,62,62,0.0846,0.2211,0.1423,0.0597,0.1484,0.021474999999999994
Ben Chiarot 2016,Ben Chiarot,2016,D,24.398,75,232,,,1.0,40,70,,,,0.0508,0.0517,0.000900000000000005
Ben Chiarot 2017,Ben Chiarot,2017,D,25.4,75,232,,1.0,40.0,70,59,,,0.0508,0.0517,0.0316,-0.01965
Ben Chiarot 2018,Ben Chiarot,2018,D,26.399,75,232,1.0,40.0,70.0,59,57,,0.0508,0.0517,0.0316,0.0526,0.007899999999999997
Ben Chiarot 2019,Ben Chiarot,2019,D,27.398,75,232,40.0,70.0,59.0,57,78,0.0508,0.0517,0.0316,0.0526,0.0357,-0.010974999999999999
Ben Chiarot 2020,Ben Chiarot,2020,D,28.398,75,232,70.0,59.0,57.0,78,81,0.0517,0.0316,0.0526,0.0357,0.2725,0.22960000000000003
Ben Chiarot 2021,Ben Chiarot,2021,D,29.4,75,232,59.0,57.0,78.0,81,60,0.0316,0.0526,0.0357,0.2725,0.2825,0.18439999999999995
Ben Chiarot 2022,Ben Chiarot,2022,D,30.399,75,232,57.0,78.0,81.0,60,74,0.0526,0.0357,0.2725,0.2825,1.0018,0.840975
Ben Chiarot 2023,Ben Chiarot,2023,D,31.399,75,232,78.0,81.0,60.0,74,76,0.0357,0.2725,0.2825,1.0018,0.43,0.03187499999999999
Nick Jensen 2018,Nick Jensen,2018,D,27.029,73,205,,,,49,81,,,,0.0667,0.0644,-0.0022999999999999965
Nick Jensen 2019,Nick Jensen,2019,D,28.028,73,205,,,49.0,81,80,,,0.0667,0.0644,0.0573,-0.00825
Nick Jensen 2020,Nick Jensen,2020,D,29.027,73,205,,49.0,81.0,80,80,,0.0667,0.0644,0.0573,0.0502,-0.012599999999999993
Nick Jensen 2021,Nick Jensen,2021,D,30.03,73,205,49.0,81.0,80.0,80,77,0.0667,0.0644,0.0573,0.0502,0.0321,-0.027549999999999998
Nick Jensen 2022,Nick Jensen,2022,D,31.029,73,205,81.0,80.0,80.0,77,76,0.0644,0.0573,0.0502,0.0321,0.0421,-0.008899999999999998
Nick Jensen 2023,Nick Jensen,2023,D,32.028,73,205,80.0,80.0,77.0,76,77,0.0573,0.0502,0.0321,0.0421,0.0297,-0.015725
Brenden Dillon 2014,Brenden Dillon,2014,D,22.884,76,224,,,1.0,82,80,,,2.1167,0.4028,0.1398,-1.11995
Brenden Dillon 2015,Brenden Dillon,2015,D,23.883,76,224,,1.0,82.0,80,80,,2.1167,0.4028,0.1398,0.1217,-0.7647333333333333
Brenden Dillon 2016,Brenden Dillon,2016,D,24.882,76,224,1.0,82.0,80.0,80,76,2.1167,0.4028,0.1398,0.1217,0.1107,-0.5845499999999999
Brenden Dillon 2017,Brenden Dillon,2017,D,25.884,76,224,82.0,80.0,80.0,76,81,0.4028,0.1398,0.1217,0.1107,0.0854,-0.10835
Brenden Dillon 2018,Brenden Dillon,2018,D,26.884,76,224,80.0,80.0,76.0,81,81,0.1398,0.1217,0.1107,0.0854,0.0374,-0.077
Brenden Dillon 2019,Brenden Dillon,2019,D,27.883,76,224,80.0,76.0,81.0,81,82,0.1217,0.1107,0.0854,0.0374,0.0589,-0.029900000000000003
Brenden Dillon 2020,Brenden Dillon,2020,D,28.882,76,224,76.0,81.0,81.0,82,81,0.1107,0.0854,0.0374,0.0589,0.0411,-0.032
Brenden Dillon 2021,Brenden Dillon,2021,D,29.884,76,224,81.0,81.0,82.0,81,82,0.0854,0.0374,0.0589,0.0411,0.0357,-0.019999999999999997
Brenden Dillon 2022,Brenden Dillon,2022,D,30.884,76,224,81.0,82.0,81.0,82,79,0.0374,0.0589,0.0411,0.0357,0.0561,0.012824999999999996
Brenden Dillon 2023,Brenden Dillon,2023,D,31.883,76,224,82.0,81.0,82.0,79,82,0.0589,0.0411,0.0357,0.0561,0.1213,0.07335
Radko Gudas 2017,Radko Gudas,2017,D,26.325,72,208,37.0,73.0,31.0,76,67,0.1697,0.7849,0.0914,0.1553,0.0682,-0.23212500000000003
Radko Gudas 2018,Radko Gudas,2018,D,27.324,72,208,73.0,31.0,76.0,67,70,0.7849,0.0914,0.1553,0.0682,0.066,-0.20895000000000002
Radko Gudas 2019,Radko Gudas,2019,D,28.324,72,208,31.0,76.0,67.0,70,77,0.0914,0.1553,0.0682,0.066,0.0175,-0.077725
Radko Gudas 2020,Radko Gudas,2020,D,29.323,72,208,76.0,67.0,70.0,77,74,0.1553,0.0682,0.066,0.0175,0.0823,0.005549999999999999
Radko Gudas 2021,Radko Gudas,2021,D,30.325,72,208,67.0,70.0,77.0,74,79,0.0682,0.066,0.0175,0.0823,0.0997,0.0412
Radko Gudas 2022,Radko Gudas,2022,D,31.325,72,208,70.0,77.0,74.0,79,77,0.066,0.0175,0.0823,0.0997,0.0489,-0.017475000000000004
Radko Gudas 2023,Radko Gudas,2023,D,32.324,72,208,77.0,74.0,79.0,77,72,0.0175,0.0823,0.0997,0.0489,0.1449,0.0828
Matt Irwin 2014,Matt Irwin,2014,D,25.841,74,200,,,,64,62,,,,1.7434,2.0148,0.2714000000000001
Matt Irwin 2015,Matt Irwin,2015,D,26.84,74,200,,,64.0,62,53,,,1.7434,2.0148,1.3374,-0.5417000000000003
Matt Irwin 2018,Matt Irwin,2018,D,29.841,74,200,62.0,53.0,2.0,74,50,2.0148,1.3374,1.0333,0.0534,0.0063,-1.103425
Matt Irwin 2019,Matt Irwin,2019,D,30.84,74,200,53.0,2.0,74.0,50,44,1.3374,1.0333,0.0534,0.0063,0.0004,-0.6072000000000001
Matt Irwin 2020,Matt Irwin,2020,D,31.839,74,200,2.0,74.0,50.0,44,42,1.0333,0.0534,0.0063,0.0004,0.0694,-0.20395000000000002
Justin Holl 2021,Justin Holl,2021,D,28.672,75,197,,2.0,11.0,80,80,,,0.0424,0.0841,0.1694,0.10615
Justin Holl 2022,Justin Holl,2022,D,29.671,75,197,2.0,11.0,80.0,80,69,,0.0424,0.0841,0.1694,0.0935,-0.005133333333333323
Justin Holl 2023,Justin Holl,2023,D,30.67,75,197,11.0,80.0,80.0,69,80,0.0424,0.0841,0.1694,0.0935,0.0565,-0.04084999999999999
Patrik Nemeth 2018,Patrik Nemeth,2018,D,25.646,76,230,8.0,22.0,38.0,40,68,,0.0788,0.0754,0.0408,0.0429,-0.0221
Patrik Nemeth 2019,Patrik Nemeth,2019,D,26.645,76,230,22.0,38.0,40.0,68,74,0.0788,0.0754,0.0408,0.0429,0.0207,-0.038775000000000004
Patrik Nemeth 2020,Patrik Nemeth,2020,D,27.645,76,230,38.0,40.0,68.0,74,75,0.0754,0.0408,0.0429,0.0207,0.1641,0.11915
Patrik Nemeth 2021,Patrik Nemeth,2021,D,28.647,76,230,40.0,68.0,74.0,75,76,0.0408,0.0429,0.0207,0.1641,0.0875,0.02037499999999999
Patrik Nemeth 2022,Patrik Nemeth,2022,D,29.646,76,230,68.0,74.0,75.0,76,63,0.0429,0.0207,0.1641,0.0875,0.0664,-0.012399999999999994
Patrik Nemeth 2023,Patrik Nemeth,2023,D,30.646,76,230,74.0,75.0,76.0,63,75,0.0207,0.1641,0.0875,0.0664,0.0138,-0.070875
Jon Merrill 2015,Jon Merrill,2015,D,22.659,75,204,,,,52,66,,,,1.5109,0.9972,-0.5136999999999999
Jon Merrill 2016,Jon Merrill,2016,D,23.658,75,204,,,52.0,66,47,,,1.5109,0.9972,0.1145,-1.1395499999999998
Jon Merrill 2017,Jon Merrill,2017,D,24.66,75,204,,52.0,66.0,47,51,,1.5109,0.9972,0.1145,0.3016,-0.5726
Jon Merrill 2020,Jon Merrill,2020,D,27.659,75,204,47.0,51.0,34.0,57,57,0.1145,0.3016,0.1289,0.1494,0.2109,0.0373
Jon Merrill 2021,Jon Merrill,2021,D,28.661,75,204,51.0,34.0,57.0,57,71,0.3016,0.1289,0.1494,0.2109,0.3816,0.1839
Jon Merrill 2022,Jon Merrill,2022,D,29.66,75,204,34.0,57.0,57.0,71,69,0.1289,0.1494,0.2109,0.3816,0.0333,-0.1844
Jon Merrill 2023,Jon Merrill,2023,D,30.659,75,204,57.0,57.0,71.0,69,73,0.1494,0.2109,0.3816,0.0333,0.0836,-0.1102
Justin Faulk 2013,Justin Faulk,2013,D,20.534,72,214,,,,66,64,,,,3.0439,2.6531,-0.39080000000000004
Justin Faulk 2014,Justin Faulk,2014,D,21.534,72,214,,,66.0,64,76,,,3.0439,2.6531,2.1329,-0.7155999999999998
Justin Faulk 2015,Justin Faulk,2015,D,22.533,72,214,,66.0,64.0,76,82,,3.0439,2.6531,2.1329,2.7262,0.11623333333333363
Justin Faulk 2016,Justin Faulk,2016,D,23.532,72,214,66.0,64.0,76.0,82,64,3.0439,2.6531,2.1329,2.7262,3.2143,0.5752750000000004
Justin Faulk 2017,Justin Faulk,2017,D,24.535,72,214,64.0,76.0,82.0,64,75,2.6531,2.1329,2.7262,3.2143,2.7242,0.04257500000000025
Justin Faulk 2018,Justin Faulk,2018,D,25.534,72,214,76.0,82.0,64.0,75,76,2.1329,2.7262,3.2143,2.7242,2.9336,0.2342000000000004
Justin Faulk 2019,Justin Faulk,2019,D,26.533,72,214,82.0,64.0,75.0,76,82,2.7262,3.2143,2.7242,2.9336,2.9433,0.04372499999999979
Justin Faulk 2020,Justin Faulk,2020,D,27.533,72,214,64.0,75.0,76.0,82,81,3.2143,2.7242,2.9336,2.9433,1.1411,-1.81275
Justin Faulk 2021,Justin Faulk,2021,D,28.535,72,214,75.0,76.0,82.0,81,82,2.7242,2.9336,2.9433,1.1411,0.8836,-1.5519500000000002
Justin Faulk 2022,Justin Faulk,2022,D,29.534,72,214,76.0,82.0,81.0,82,76,2.9336,2.9433,1.1411,0.8836,1.5862,-0.3892
Justin Faulk 2023,Justin Faulk,2023,D,30.533,72,214,82.0,81.0,82.0,76,82,2.9433,1.1411,0.8836,1.5862,2.3699,0.73135
Derek Forbort 2018,Derek Forbort,2018,D,25.578,76,208,,,14.0,82,78,,,0.0143,0.1514,0.1182,0.03534999999999999
Derek Forbort 2019,Derek Forbort,2019,D,26.577,76,208,,14.0,82.0,78,81,,0.0143,0.1514,0.1182,0.0591,-0.03553333333333333
Derek Forbort 2022,Derek Forbort,2022,D,29.578,76,208,78.0,81.0,23.0,82,76,0.1182,0.0591,0.0575,0.1491,0.027,-0.06897500000000001
Derek Forbort 2023,Derek Forbort,2023,D,30.577,76,208,81.0,23.0,82.0,76,54,0.0591,0.0575,0.1491,0.027,0.0429,-0.030275000000000003
Cam Fowler 2012,Cam Fowler,2012,D,19.823,74,215,,,,76,82,,,,3.6309,3.6738,0.04289999999999994
Cam Fowler 2013,Cam Fowler,2013,D,20.825,74,215,,,76.0,82,63,,,3.6309,3.6738,2.5122,-1.1401500000000002
Cam Fowler 2014,Cam Fowler,2014,D,21.824,74,215,,76.0,82.0,63,70,,3.6309,3.6738,2.5122,3.3795,0.10720000000000018
Cam Fowler 2015,Cam Fowler,2015,D,22.823,74,215,76.0,82.0,63.0,70,80,3.6309,3.6738,2.5122,3.3795,2.3933,-0.9058000000000002
Cam Fowler 2016,Cam Fowler,2016,D,23.823,74,215,82.0,63.0,70.0,80,69,3.6738,2.5122,3.3795,2.3933,2.9966,0.006899999999999906
Cam Fowler 2017,Cam Fowler,2017,D,24.825,74,215,63.0,70.0,80.0,69,80,2.5122,3.3795,2.3933,2.9966,3.0808,0.26039999999999974
Cam Fowler 2018,Cam Fowler,2018,D,25.824,74,215,70.0,80.0,69.0,80,67,3.3795,2.3933,2.9966,3.0808,2.5774,-0.3851500000000003
Cam Fowler 2019,Cam Fowler,2019,D,26.823,74,215,80.0,69.0,80.0,67,59,2.3933,2.9966,3.0808,2.5774,2.4963,-0.26572499999999977
Cam Fowler 2020,Cam Fowler,2020,D,27.823,74,215,69.0,80.0,67.0,59,69,2.9966,3.0808,2.5774,2.4963,2.5477,-0.24007500000000004
Cam Fowler 2021,Cam Fowler,2021,D,28.825,74,215,80.0,67.0,59.0,69,82,3.0808,2.5774,2.4963,2.5477,1.7905,-0.8850499999999999
Cam Fowler 2022,Cam Fowler,2022,D,29.824,74,215,67.0,59.0,69.0,82,76,2.5774,2.4963,2.5477,1.7905,2.145,-0.2079749999999998
Cam Fowler 2023,Cam Fowler,2023,D,30.824,74,215,59.0,69.0,82.0,76,82,2.4963,2.5477,1.7905,2.145,2.5301,0.28522500000000006
Erik Gudbranson 2013,Erik Gudbranson,2013,D,20.734,77,222,,,,72,54,,,,0.4993,0.6521,0.1528
Erik Gudbranson 2014,Erik Gudbranson,2014,D,21.734,77,222,,,72.0,54,65,,,0.4993,0.6521,0.8587,0.28300000000000003
Erik Gudbranson 2015,Erik Gudbranson,2015,D,22.733,77,222,,72.0,54.0,65,76,,0.4993,0.6521,0.8587,0.8796,0.20956666666666668
Erik Gudbranson 2016,Erik Gudbranson,2016,D,23.732,77,222,72.0,54.0,65.0,76,64,0.4993,0.6521,0.8587,0.8796,0.3302,-0.392225
Erik Gudbranson 2019,Erik Gudbranson,2019,D,26.733,77,222,76.0,64.0,30.0,52,76,0.8796,0.3302,0.2222,0.0923,0.0445,-0.336575
Erik Gudbranson 2020,Erik Gudbranson,2020,D,27.732,77,222,64.0,30.0,52.0,76,60,0.3302,0.2222,0.0923,0.0445,0.1601,-0.012200000000000016
Erik Gudbranson 2021,Erik Gudbranson,2021,D,28.735,77,222,30.0,52.0,76.0,60,64,0.2222,0.0923,0.0445,0.1601,0.0689,-0.060875
Erik Gudbranson 2022,Erik Gudbranson,2022,D,29.734,77,222,52.0,76.0,60.0,64,78,0.0923,0.0445,0.1601,0.0689,0.0831,-0.00835000000000001
Erik Gudbranson 2023,Erik Gudbranson,2023,D,30.733,77,222,76.0,60.0,64.0,78,70,0.0445,0.1601,0.0689,0.0831,0.0621,-0.02704999999999999
Jani Hakanpaa 2022,Jani Hakanpaa,2022,D,29.504,78,225,,,5.0,83,80,,,0.37,0.0468,0.0502,-0.1582
Jani Hakanpaa 2023,Jani Hakanpaa,2023,D,30.503,78,225,,5.0,83.0,80,82,,0.37,0.0468,0.0502,0.0742,-0.08146666666666667
John Klingberg 2016,John Klingberg,2016,D,23.13,75,190,,,,65,76,,,,2.9464,3.1961,0.2496999999999998
John Klingberg 2017,John Klingberg,2017,D,24.132,75,190,,,65.0,76,80,,,2.9464,3.1961,3.1798,0.10855000000000015
John Klingberg 2018,John Klingberg,2018,D,25.131,75,190,,65.0,76.0,80,82,,2.9464,3.1961,3.1798,3.6547,0.5472666666666668
John Klingberg 2019,John Klingberg,2019,D,26.131,75,190,65.0,76.0,80.0,82,64,2.9464,3.1961,3.1798,3.6547,2.9799,-0.26434999999999986
John Klingberg 2020,John Klingberg,2020,D,27.13,75,190,76.0,80.0,82.0,64,68,3.1961,3.1798,3.6547,2.9799,2.55,-0.7026250000000003
John Klingberg 2021,John Klingberg,2021,D,28.132,75,190,80.0,82.0,64.0,68,77,3.1798,3.6547,2.9799,2.55,3.0025,-0.08860000000000001
John Klingberg 2022,John Klingberg,2022,D,29.132,75,190,82.0,64.0,68.0,77,74,3.6547,2.9799,2.55,3.0025,2.8365,-0.2102750000000002
John Klingberg 2023,John Klingberg,2023,D,30.131,75,190,64.0,68.0,77.0,74,67,2.9799,2.55,3.0025,2.8365,2.5119,-0.3303250000000002
Josh Manson 2017,Josh Manson,2017,D,24.986,75,218,,,28.0,71,82,,,0.0518,0.1002,0.0644,-0.0116
